ddd,Step,Value
,70250,0.576099992
,70300,0.576399982
,70350,0.574800014
,70400,0.575399995
,70450,0.576600015
,70500,0.574699998
,70550,0.575500011
,70600,0.575299978
,70650,0.575100005
,70700,0.573899984
,70750,0.576499999
,70800,0.576399982
,70850,0.575399995
,70900,0.574999988
,70950,0.576499999
,71000,0.575399995
,71050,0.576999962
,71100,0.576399982
,71150,0.573899984
,71200,0.575199962
,71250,0.575100005
,71300,0.575100005
,71350,0.573899984
,71400,0.575500011
,71450,0.576399982
,71500,0.575899959
,71550,0.574800014
,71600,0.575100005
,71650,0.574499965
,71700,0.573399961
,71750,0.575100005
,71800,0.574199975
,71850,0.575999975
,71900,0.574800014
,71950,0.574999988
,72000,0.574999988
