ddd,Step,Value
,70150,0.536000013
,70200,0.546999991
,70250,0.538599968
,70300,0.534399986
,70350,0.545899987
,70400,0.539200008
,70450,0.534099996
,70500,0.546599984
,70550,0.538100004
,70600,0.53579998
,70650,0.54549998
,70700,0.536300004
,70750,0.534799993
,70800,0.5449
,70850,0.537299991
,70900,0.536000013
,70950,0.546999991
,71000,0.536399961
,71050,0.535299957
,71100,0.54549998
,71150,0.537199974
,71200,0.534200013
,71250,0.544799984
,71300,0.537699997
,71350,0.534799993
,71400,0.545399964
,71450,0.537699997
,71500,0.53670001
,71550,0.543799996
,71600,0.537400007
,71650,0.53549999
,71700,0.542499959
,71750,0.537199974
,71800,0.533999979
,71850,0.54399997
,71900,0.536300004
,71950,0.534799993
,72000,0.546199977
,72050,0.537899971
,72100,0.534500003
,72150,0.546499968
,72200,0.538299978
,72250,0.536199987
